permission,protection_level,orginal
android.permission.RADIO_SCAN_WITHOUT_LOCATION,signature
android.permission.ACCESS_LOCUS_ID_USAGE_STATS,signature
android.permission.BIND_DISPLAY_HASHING_SERVICE,signature
android.permission.ASSOCIATE_COMPANION_DEVICES,signatureOrSystem
android.permission.NETWORK_FACTORY,signature
android.permission.BATTERY_PREDICTION,signatureOrSystem
android.permission.TEST_BIOMETRIC,signature
android.permission.OBSERVE_SENSOR_PRIVACY,signatureOrSystem
android.permission.PEEK_DROPBOX_DATA,signature
com.android.permission.USE_INSTALLER_V2,signatureOrSystem
android.permission.SYSTEM_APPLICATION_OVERLAY,signature
android.permission.INPUT_CONSUMER,signature
android.permission.ACCESS_MESSAGES_ON_ICC,signature
android.permission.MANAGE_MEDIA,signature
android.permission.RENOUNCE_PERMISSIONS,signatureOrSystem
android.permission.SEND_CATEGORY_CAR_NOTIFICATIONS,signatureOrSystem
android.permission.BIND_COMPANION_DEVICE_SERVICE,signature
android.permission.DOMAIN_VERIFICATION_AGENT,signatureOrSystem
android.permission.OBSERVE_NETWORK_POLICY,signature
android.permission.RESET_APP_ERRORS,signature
android.permission.MANAGE_SPEECH_RECOGNITION,signature
android.permission.MANAGE_ONGOING_CALLS,signature
com.google.android.gms.auth.cryptauth.permission.CABLEV2_SERVER_LINK,signature
com.android.permission.USE_SYSTEM_DATA_LOADERS,signature
android.permission.TRIGGER_SHELL_BUGREPORT,signature
android.permission.MANAGE_CREDENTIAL_MANAGEMENT_APP,signature
android.permission.BROADCAST_CLOSE_SYSTEM_DIALOGS,signatureOrSystem
android.permission.OVERRIDE_DISPLAY_MODE_REQUESTS,signature
android.permission.MANAGE_ROLLBACKS,signatureOrSystem
com.google.android.apps.docs.permission.READ_MY_DATA,signature
android.permission.SET_AND_VERIFY_LOCKSCREEN_CREDENTIALS,signature
android.permission.MANAGE_MUSIC_RECOGNITION,signatureOrSystem
android.permission.SECURE_ELEMENT_PRIVILEGED_OPERATION,signatureOrSystem
android.permission.MANAGE_SENSOR_PRIVACY,signatureOrSystem
android.permission.SCHEDULE_PRIORITIZED_ALARM,signatureOrSystem
android.permission.CAPTURE_TUNER_AUDIO_INPUT,signatureOrSystem
android.permission.OVERRIDE_COMPAT_CHANGE_CONFIG,signatureOrSystem
android.permission.SOUNDTRIGGER_DELEGATE_IDENTITY,signatureOrSystem
android.permission.REGISTER_STATS_PULL_ATOM,signatureOrSystem
android.permission.READ_DREAM_SUPPRESSION,signature
android.permission.ACCESS_TV_TUNER,signatureOrSystem
android.permission.READ_PEOPLE_DATA,signature
android.permission.SCHEDULE_EXACT_ALARM,normal
android.permission.ASSOCIATE_INPUT_DEVICE_TO_DISPLAY,signature
android.permission.ACCESS_TV_DESCRAMBLER,signatureOrSystem
android.permission.SOUND_TRIGGER_RUN_IN_BATTERY_SAVER,signatureOrSystem
android.permission.BIND_CONTROLS,signature
com.google.android.apps.docs.permission.SYNC_STATUS,normal
android.permission.ADD_TRUSTED_DISPLAY,signature
android.permission.MANAGE_NOTIFICATION_LISTENERS,signature
com.google.android.googlequicksearchbox.permission.REGISTER_SMARTSPACE,signatureOrSystem
android.permission.BIND_RESUME_ON_REBOOT_SERVICE,signature
android.permission.MANAGE_GAME_MODE,signature
android.permission.WIFI_SET_DEVICE_MOBILITY_STATE,signatureOrSystem
android.permission.CAMERA_INJECT_EXTERNAL_CAMERA,signature
android.permission.START_ACTIVITIES_FROM_BACKGROUND,signatureOrSystem
android.permission.SUGGEST_EXTERNAL_TIME,signatureOrSystem
android.permission.BIND_CELL_BROADCAST_SERVICE,signature
android.permission.READ_COMPAT_CHANGE_CONFIG,signatureOrSystem
com.android.systemui.permission.FLAGS,signature
android.permission.LOADER_USAGE_STATS,signatureOrSystem
android.permission.MANAGE_BIOMETRIC_DIALOG,signature
android.permission.SUGGEST_MANUAL_TIME_AND_ZONE,signature
android.permission.COMPANION_APPROVE_WIFI_CONNECTIONS,signatureOrSystem
android.permission.START_VIEW_PERMISSION_USAGE,signature
android.permission.CAPTURE_VIDEO_OUTPUT,signature
android.permission.HANDLE_CALL_INTENT,signatureOrSystem
android.permission.MEDIA_RESOURCE_OVERRIDE_PID,signature
android.permission.READ_CARRIER_APP_INFO,signature
android.permission.CAPTURE_BLACKOUT_CONTENT,signature
android.permission.BIND_GBA_SERVICE,signature
android.permission.REGISTER_MEDIA_RESOURCE_OBSERVER,signatureOrSystem
android.permission.MANAGE_TOAST_RATE_LIMITING,signature
android.permission.MANAGE_APP_HIBERNATION,signature
android.permission.START_FOREGROUND_SERVICES_FROM_BACKGROUND,signatureOrSystem
android.permission.HANDLE_CAR_MODE_CHANGES,signatureOrSystem
android.permission.INTERACT_ACROSS_PROFILES,signature
android.permission.WIFI_UPDATE_USABILITY_STATS_SCORE,signatureOrSystem
android.permission.WHITELIST_RESTRICTED_PERMISSIONS,signature
com.google.android.gms.vehicle.permission.SHARED_AUTO_SENSOR_DATA,signature
android.permission.BIND_EXTERNAL_STORAGE_SERVICE,signature
android.permission.SET_CLIP_SOURCE,signature
android.permission.CAPTURE_MEDIA_OUTPUT,signatureOrSystem
android.permission.READ_CLIPBOARD_IN_BACKGROUND,signature
android.permission.ENABLE_TEST_HARNESS_MODE,signature
com.google.android.apps.gsa.nga.permissions.EDIT_PREFERENCES,signature
android.permission.REQUEST_COMPANION_PROFILE_WATCH,normal
android.permission.CONFIGURE_DISPLAY_BRIGHTNESS,signatureOrSystem
com.google.android.systemui.permission.WIRELESS_CHARGER_STATUS,signatureOrSystem
com.google.android.gm.email.permission.READ_ATTACHMENT,signature
com.google.android.apps.enterprise.dmagent.permission.C2D_MESSAGE,signature
android.permission.GET_RUNTIME_PERMISSIONS,signature
android.permission.MANAGE_SMARTSPACE,signature
android.permission.ACT_AS_PACKAGE_FOR_ACCESSIBILITY,signature
com.google.android.deskclock.permission.RECEIVE_ALERT_BROADCASTS,signatureOrSystem
android.permission.BIND_PHONE_ACCOUNT_SUGGESTION_SERVICE,signature
android.permission.MARK_DEVICE_ORGANIZATION_OWNED,signature
com.google.android.launcher.permission.READ_SETTINGS,signatureOrSystem
com.android.chrome.permission.DEBUG,signature
android.permission.MANAGE_APP_OPS_MODES,signature
android.permission.NETWORK_CARRIER_PROVISIONING,signatureOrSystem
android.permission.MODIFY_REFRESH_RATE_SWITCHING_TYPE,signature
android.permission.READ_FRAME_BUFFER,signature
android.permission.QUERY_ALL_PACKAGES,normal
android.permission.MANAGE_SEARCH_UI,signature
android.permission.READ_DEVICE_CONFIG,signature
android.permission.BIND_EXPLICIT_HEALTH_CHECK_SERVICE,signatureOrSystem
android.permission.CONFIGURE_INTERACT_ACROSS_PROFILES,signature
android.permission.UNLIMITED_TOASTS,signature
android.permission.NETWORK_AIRPLANE_MODE,signature
android.permission.MODIFY_SETTINGS_OVERRIDEABLE_BY_RESTORE,signature
android.permission.MANAGE_UI_TRANSLATION,signatureOrSystem
android.permission.MANAGE_SENSORS,signature
android.permission.FORCE_DEVICE_POLICY_MANAGER_LOGS,signature
android.permission.BIND_INLINE_SUGGESTION_RENDER_SERVICE,signature
android.permission.BIND_CONTENT_CAPTURE_SERVICE,signature
com.android.chrome.permission.SHOW_COMPLIANCE_SCREEN,signatureOrSystem
android.permission.SET_HARMFUL_APP_WARNINGS,signature
android.permission.BIND_AUGMENTED_AUTOFILL_SERVICE,signature
android.permission.OPEN_ACCESSIBILITY_DETAILS_SETTINGS,signature
android.permission.RESTORE_RUNTIME_PERMISSIONS,signature
android.contacts.permission.MANAGE_SIM_ACCOUNTS,signature
android.permission.ADJUST_RUNTIME_PERMISSIONS_POLICY,signature
com.google.android.googlequicksearchbox.permission.LENSVIEW_BROADCAST,signature
android.permission.ASSOCIATE_INPUT_DEVICE_TO_DISPLAY_BY_PORT,signature
com.google.android.apps.play.movies.common.permission.MOCK_FCM_RECEIVE,signature
